Date,Start Time,Value,Year
4/23/2016,800,8.589754206,2016
4/23/2016,900,7.963717023,2016
4/23/2016,1000,4.979583625,2016
4/23/2016,1100,7.160949976,2016
4/23/2016,1200,10.63852313,2016
4/23/2016,1300,18.1912577,2016
4/23/2016,1400,12.3584996,2016
4/23/2016,1500,2.680369546,2016
4/23/2016,1600,5.657269527,2016
4/23/2016,1700,12.14623755,2016
4/23/2016,1800,2.884330726,2016
4/23/2016,1900,2.887243019,2016
4/23/2016,2000,3.966728142,2016
4/23/2016,2100,19.23275233,2016
4/23/2016,2200,18.28343709,2016
4/23/2016,2300,23.4300343,2016
4/24/2016,0,2.877339355,2016
4/24/2016,100,6.20780818,2016
4/24/2016,200,5.016761504,2016
4/24/2016,300,8.192438957,2016
4/24/2016,400,8.813503767,2016
4/24/2016,500,7.88696459,2016
4/24/2016,600,9.00370302,2016
4/24/2016,700,3.213487916,2016
4/24/2016,800,2.702756681,2016
4/24/2016,900,0.45243702,2016
4/24/2016,1000,0.432720117,2016
4/24/2016,1100,24.00140569,2016
4/24/2016,1200,0.503614857,2016
4/24/2016,1300,11.1088647,2016
4/24/2016,1400,15.26597943,2016
4/24/2016,1500,2.580888208,2016
4/24/2016,1600,5.792537567,2016
4/24/2016,1700,7.118059156,2016
4/24/2016,1800,5.589657362,2016
4/24/2016,1900,15.20547977,2016
4/24/2016,2000,5.783574663,2016
4/24/2016,2100,3.972014963,2016
4/24/2016,2200,8.678466331,2016
4/24/2016,2300,7.352455349,2016
4/25/2016,0,5.186757575,2016
4/25/2016,100,3.876193696,2016
4/25/2016,200,1.246010885,2016
4/25/2016,300,8.374896509,2016
4/25/2016,400,4.504995462,2016
4/25/2016,500,1.66714327,2016
4/25/2016,600,11.74032873,2016
4/25/2016,700,2.300423652,2016
4/25/2016,800,15.02775174,2016
4/25/2016,900,3.492479206,2016
4/25/2016,1000,13.33950439,2016
4/25/2016,1100,3.768642849,2016
4/25/2016,1200,15.99046599,2016
4/25/2016,1300,1.287689034,2016
4/25/2016,1400,7.641416631,2016
4/25/2016,1500,19.39615228,2016
4/25/2016,1600,7.609121501,2016
4/25/2016,1700,1.942299709,2016
4/25/2016,1800,2.521961207,2016
4/25/2016,1900,4.985797606,2016
4/25/2016,2000,18.31008872,2016
4/25/2016,2100,5.215333488,2016
4/25/2016,2200,1.172805094,2016
4/25/2016,2300,5.352142795,2016
4/26/2016,0,2.517226828,2016
4/26/2016,100,4.413240336,2016
4/26/2016,200,0.2742436,2016
4/26/2016,300,6.318428259,2016
4/26/2016,400,6.29098304,2016
4/26/2016,500,2.137880912,2016
4/26/2016,600,14.2647602,2016
4/26/2016,700,1.499757593,2016
4/26/2016,800,5.015266373,2016
4/26/2016,900,14.80465919,2016
4/26/2016,1000,3.559717386,2016
4/26/2016,1100,4.415444692,2016
4/26/2016,1200,2.245265869,2016
4/26/2016,1300,3.17860023,2016
4/26/2016,1400,4.588483381,2016
4/26/2016,1500,20.22468204,2016
4/26/2016,1600,3.344943846,2016
4/26/2016,1700,10.3239266,2016
4/26/2016,1800,7.683411841,2016
4/26/2016,1900,3.517918318,2016
4/26/2016,2000,1.793743451,2016
4/26/2016,2100,4.64358492,2016
4/26/2016,2200,9.25187944,2016
4/26/2016,2300,6.377041477,2016
4/27/2016,0,4.935211875,2016
4/27/2016,100,7.055724339,2016
4/27/2016,200,9.147008917,2016
4/27/2016,300,3.93763398,2016
4/27/2016,400,0.244087888,2016
4/27/2016,500,6.03952835,2016
4/27/2016,600,12.42126898,2016
4/27/2016,700,7.650574029,2016
4/27/2016,800,10.02495023,2016
4/27/2016,900,13.47634406,2016
4/27/2016,1000,16.45601927,2016
4/27/2016,1100,5.689532355,2016
4/27/2016,1200,1.513613602,2016
4/27/2016,1300,1.962843804,2016
4/27/2016,1400,2.274369426,2016
4/27/2016,1500,1.004273134,2016
4/27/2016,1600,3.14844655,2016
4/27/2016,1700,15.90573707,2016
4/27/2016,1800,3.266099888,2016
4/27/2016,1900,2.1438377,2016
4/27/2016,2000,18.46865832,2016
4/27/2016,2100,9.3926374,2016
4/27/2016,2200,13.2219511,2016
4/27/2016,2300,7.011911115,2016
4/28/2016,0,7.65791243,2016
4/28/2016,100,13.2360967,2016
4/28/2016,200,14.90022403,2016
4/28/2016,300,15.54071564,2016
4/28/2016,400,6.351197226,2016
4/28/2016,500,6.593357157,2016
4/28/2016,600,8.008814428,2016
4/28/2016,700,7.858682197,2016
4/28/2016,800,13.13951768,2016
4/28/2016,900,13.72900799,2016
4/28/2016,1000,6.068961709,2016
4/28/2016,1100,11.28895221,2016
4/28/2016,1200,11.3321755,2016
4/28/2016,1300,1.925227498,2016
4/28/2016,1400,3.782346534,2016
4/28/2016,1500,8.425241306,2016
4/28/2016,1600,8.028809237,2016
4/28/2016,1700,4.215634457,2016
4/28/2016,1800,10.57034617,2016
4/28/2016,1900,9.617477012,2016
4/28/2016,2000,4.431853619,2016
4/28/2016,2100,3.50298957,2016
4/28/2016,2200,3.516339814,2016
4/28/2016,2300,4.849649869,2016
4/29/2016,0,0.777435185,2016
4/29/2016,100,6.937474031,2016
4/29/2016,200,2.515472458,2016
4/29/2016,300,5.034620064,2016
4/29/2016,400,4.368317609,2016
4/29/2016,500,4.608151829,2016
4/29/2016,600,3.255613461,2016
4/29/2016,700,25.73947916,2016
4/29/2016,800,9.111988895,2016
4/29/2016,900,5.204837513,2016
4/29/2016,1000,14.96499662,2016
4/29/2016,1100,4.820710707,2016
4/29/2016,1200,1.718263362,2016
4/29/2016,1300,1.449650197,2016
4/29/2016,1400,0.048879426,2016
4/29/2016,1500,23.18183354,2016
4/29/2016,1600,12.9725785,2016
4/29/2016,1700,14.45716519,2016
4/29/2016,1800,11.63158377,2016
4/29/2016,1900,8.126955395,2016
4/29/2016,2000,14.20387686,2016
4/29/2016,2100,5.803603147,2016
4/29/2016,2200,17.0212296,2016
4/29/2016,2300,10.21502474,2016
4/30/2016,0,2.798665453,2016
4/30/2016,100,11.69115646,2016
4/30/2016,200,5.180149543,2016
4/30/2016,300,9.55586855,2016
4/30/2016,400,7.247846609,2016
4/30/2016,500,3.563683068,2016
4/30/2016,600,23.76158532,2016
4/30/2016,700,5.046847354,2016
4/30/2016,800,16.88727947,2016
4/30/2016,900,3.165215151,2016
4/30/2016,1000,0.842433079,2016
4/30/2016,1100,0.288586616,2016
4/30/2016,1200,11.68530985,2016
4/30/2016,1300,15.27132821,2016
4/30/2016,1400,5.743324011,2016
4/30/2016,1500,6.256204198,2016
4/30/2016,1600,12.70631191,2016
4/30/2016,1700,10.44778578,2016
4/30/2016,1800,0.15555906,2016
4/30/2016,1900,17.7200716,2016
4/30/2016,2000,18.97064532,2016
4/30/2016,2100,3.605403206,2016
4/30/2016,2200,11.65626908,2016
4/30/2016,2300,9.865596,2016
5/1/2016,0,16.8524484,2016
5/1/2016,100,28.48763537,2016
5/1/2016,200,9.689378138,2016
5/1/2016,300,5.890285925,2016
5/1/2016,400,3.256378384,2016
5/1/2016,500,12.32167157,2016
5/1/2016,600,7.659745625,2016
5/1/2016,700,6.568675847,2016
5/1/2016,800,13.88158093,2016
5/1/2016,900,21.74834746,2016
5/1/2016,1000,17.85096035,2016
5/1/2016,1100,20.01775064,2016
5/1/2016,1200,13.2756753,2016
5/1/2016,1300,10.5626817,2016
5/1/2016,1400,1.306217424,2016
5/1/2016,1500,13.62712328,2016
5/1/2016,1600,14.01593177,2016
5/1/2016,1700,5.422995519,2016
5/1/2016,1800,15.40918758,2016
5/1/2016,1900,2.496153969,2016
5/1/2016,2000,0.218925782,2016
5/1/2016,2100,13.75304717,2016
5/1/2016,2200,8.967127808,2016
5/1/2016,2300,15.24752603,2016
5/2/2016,0,5.754801759,2016
5/2/2016,100,3.58423454,2016
5/2/2016,200,0.339668242,2016
5/2/2016,300,1.871543264,2016
5/2/2016,400,2.498149703,2016
5/2/2016,500,3.150106745,2016
5/2/2016,600,9.190685063,2016
5/2/2016,700,2.707438615,2016
5/2/2016,800,8.177776531,2016
5/2/2016,900,11.93890904,2016
5/2/2016,1000,7.971440446,2016
5/2/2016,1100,15.90970943,2016
5/2/2016,1200,0.114753416,2016
5/2/2016,1300,9.720136679,2016
5/2/2016,1400,4.143822479,2016
5/2/2016,1500,16.08928894,2016
5/2/2016,1600,14.67376862,2016
5/2/2016,1700,6.068620362,2016
5/2/2016,1800,6.989143048,2016
5/2/2016,1900,4.438090554,2016
5/2/2016,2000,7.715683642,2016
5/2/2016,2100,17.75810727,2016
5/2/2016,2200,13.74702947,2016
5/2/2016,2300,4.472288712,2016
5/3/2016,0,10.82856921,2016
5/3/2016,100,3.791644645,2016
5/3/2016,200,13.23122384,2016
5/3/2016,300,8.567194318,2016
5/3/2016,400,0.508715199,2016
5/3/2016,500,5.901781735,2016
5/3/2016,600,5.128621788,2016
5/3/2016,700,3.921075048,2016
5/3/2016,800,16.25615266,2016
5/3/2016,900,3.025351509,2016
5/3/2016,1000,5.260546021,2016
5/3/2016,1100,8.274907954,2016
5/3/2016,1200,5.586153889,2016
5/3/2016,1300,0.088027966,2016
5/3/2016,1400,14.26569132,2016
5/3/2016,1500,5.61676227,2016
5/3/2016,1600,0.132569889,2016
5/3/2016,1700,9.732886027,2016
5/3/2016,1800,1.530203181,2016
5/3/2016,1900,3.319254764,2016
5/3/2016,2000,3.43408191,2016
5/3/2016,2100,3.865200907,2016
5/3/2016,2200,9.544427437,2016
5/3/2016,2300,5.671966723,2016
5/4/2016,0,0.917398567,2016
5/4/2016,100,0.986545494,2016
5/4/2016,200,12.60085824,2016
5/4/2016,300,16.93071094,2016
5/4/2016,400,7.958414349,2016
5/4/2016,500,10.53075996,2016
5/4/2016,600,10.48844364,2016
5/4/2016,700,4.198604066,2016
5/4/2016,800,10.49527681,2016
5/4/2016,900,5.552064114,2016
5/4/2016,1000,2.759749385,2016
5/4/2016,1100,7.023974801,2016
5/4/2016,1200,11.43084416,2016
5/4/2016,1300,12.04550988,2016
5/4/2016,1400,12.46920264,2016
5/4/2016,1500,3.670609176,2016
5/4/2016,1600,5.374273522,2016
5/4/2016,1700,5.679496916,2016
5/4/2016,1800,5.122758425,2016
5/4/2016,1900,13.58363328,2016
5/4/2016,2000,3.547649316,2016
5/4/2016,2100,19.82282438,2016
5/4/2016,2200,11.1870005,2016
5/4/2016,2300,10.48255043,2016
5/5/2016,0,9.430663952,2016
5/5/2016,100,16.70017431,2016
5/5/2016,200,6.391633364,2016
5/5/2016,300,10.44761753,2016
5/5/2016,400,19.88662945,2016
5/5/2016,500,3.430014274,2016
5/5/2016,600,21.95385405,2016
5/5/2016,700,0.383258326,2016
5/5/2016,800,4.06874102,2016
5/5/2016,900,5.946199351,2016
5/5/2016,1000,6.927330115,2016
5/5/2016,1100,7.849343915,2016
5/5/2016,1200,1.04060329,2016
5/5/2016,1300,4.027120961,2016
5/5/2016,1400,2.197788726,2016
5/5/2016,1500,1.825250098,2016
5/5/2016,1600,13.06646549,2016
5/5/2016,1700,8.990762482,2016
5/5/2016,1800,3.405646326,2016
5/5/2016,1900,8.202060544,2016
5/5/2016,2000,18.65689592,2016
5/5/2016,2100,6.795225909,2016
5/5/2016,2200,1.88666653,2016
5/5/2016,2300,2.311303882,2016
5/6/2016,0,5.195906588,2016
5/6/2016,100,8.274908613,2016
5/6/2016,200,9.063484064,2016
5/6/2016,300,8.789898365,2016
5/6/2016,400,7.839524289,2016
5/6/2016,500,6.8661266,2016
5/6/2016,600,0.973980926,2016
5/6/2016,700,4.570824143,2016
5/6/2016,800,11.86839913,2016
5/6/2016,900,23.48965461,2016
5/6/2016,1000,4.793783948,2016
5/6/2016,1100,8.046532469,2016
5/6/2016,1200,18.1139567,2016
5/6/2016,1300,4.474038894,2016
5/6/2016,1400,6.512961908,2016
5/6/2016,1500,15.68149686,2016
5/6/2016,1600,17.96449384,2016
5/6/2016,1700,11.20894104,2016
5/6/2016,1800,10.47823964,2016
5/6/2016,1900,7.766456031,2016
5/6/2016,2000,8.636076879,2016
5/6/2016,2100,0.484668443,2016
5/6/2016,2200,12.18213643,2016
5/6/2016,2300,11.43020926,2016
5/7/2016,0,23.4872829,2016
5/7/2016,100,0.643000853,2016
5/7/2016,200,0.339682603,2016
5/7/2016,300,9.451630562,2016
5/7/2016,400,6.639421187,2016
5/7/2016,500,8.825515652,2016
5/7/2016,600,5.279957033,2016
5/7/2016,700,0.011855859,2016
5/7/2016,800,15.66234855,2016
5/7/2016,900,4.879073571,2016
5/7/2016,1000,7.150592114,2016
5/7/2016,1100,9.981754191,2016
5/7/2016,1200,9.194710379,2016
5/7/2016,1300,5.374027538,2016
5/7/2016,1400,14.55936169,2016
5/7/2016,1500,3.873361192,2016
5/7/2016,1600,5.147332486,2016
5/7/2016,1700,13.04822371,2016
5/7/2016,1800,7.766527324,2016
5/7/2016,1900,14.8289745,2016
5/7/2016,2000,17.02404561,2016
5/7/2016,2100,4.561339924,2016
5/7/2016,2200,13.53983869,2016
5/7/2016,2300,7.717891171,2016
5/8/2016,0,18.7491649,2016
5/8/2016,100,1.300023545,2016
5/8/2016,200,9.67567968,2016
5/8/2016,300,10.74192629,2016
5/8/2016,400,0.920275028,2016
5/8/2016,500,19.66697382,2016
5/8/2016,600,4.933254212,2016
5/8/2016,700,7.602323179,2016
5/8/2016,800,14.28004731,2016
5/8/2016,900,1.534937601,2016
5/8/2016,1000,8.18954654,2016
5/8/2016,1100,27.39169999,2016
5/8/2016,1200,1.703001407,2016
5/8/2016,1300,2.861419519,2016
5/8/2016,1400,2.218775822,2016
5/8/2016,1500,9.889242142,2016
5/8/2016,1600,3.097136606,2016
5/8/2016,1700,6.465568438,2016
5/8/2016,1800,0.283701028,2016
5/8/2016,1900,6.477425974,2016
5/8/2016,2000,1.071949209,2016
5/8/2016,2100,5.161457455,2016
5/8/2016,2200,1.171289956,2016
5/8/2016,2300,2.646798766,2016
5/9/2016,0,2.418053408,2016
5/9/2016,100,2.010198445,2016
5/9/2016,200,13.09663544,2016
5/9/2016,300,6.927480434,2016
5/9/2016,400,8.70548132,2016
5/9/2016,500,9.798786293,2016
5/9/2016,600,5.075383268,2016
5/9/2016,700,23.42665557,2016
5/9/2016,800,1.52553511,2016
5/9/2016,900,2.347724864,2016
5/9/2016,1000,0.060385665,2016
5/9/2016,1100,10.38874561,2016
5/9/2016,1200,4.4807285,2016
5/9/2016,1300,5.661977874,2016
5/9/2016,1400,20.76659407,2016
5/9/2016,1500,16.51347652,2016
5/9/2016,1600,3.749562191,2016
5/9/2016,1700,1.819872213,2016
5/9/2016,1800,8.681261557,2016
5/9/2016,1900,10.70830752,2016
5/9/2016,2000,5.786117964,2016
5/9/2016,2100,6.51894601,2016
5/9/2016,2200,16.62309114,2016
5/9/2016,2300,8.627730952,2016
5/10/2016,0,2.235598861,2016
5/10/2016,100,8.976242432,2016
5/10/2016,200,15.48436284,2016
5/10/2016,300,1.448351999,2016
5/10/2016,400,7.080504198,2016
5/10/2016,500,5.031145817,2016
5/10/2016,600,2.476648468,2016
5/10/2016,700,9.858650336,2016
5/10/2016,800,2.490042377,2016
5/10/2016,900,17.13792843,2016
5/10/2016,1000,10.39964664,2016
5/10/2016,1100,7.052100644,2016
5/10/2016,1200,1.022008002,2016
5/10/2016,1300,1.101368808,2016
5/10/2016,1400,13.49993331,2016
5/10/2016,1500,27.37390123,2016
5/10/2016,1600,0.643634793,2016
5/10/2016,1700,2.927639506,2016
5/10/2016,1800,3.929617409,2016
5/10/2016,1900,18.86480203,2016
5/10/2016,2000,7.195697959,2016
5/10/2016,2100,3.482899296,2016
5/10/2016,2200,13.49071069,2016
5/10/2016,2300,1.898054368,2016
5/11/2016,0,3.672164017,2016
5/11/2016,100,10.87466075,2016
5/11/2016,200,2.335715349,2016
5/11/2016,300,5.214936585,2016
5/11/2016,400,0.541679363,2016
5/11/2016,500,3.462688888,2016
5/11/2016,600,4.415776109,2016
5/11/2016,700,18.90591533,2016
5/11/2016,800,9.672106156,2016
5/11/2016,900,1.222417524,2016
5/11/2016,1000,3.842524048,2016
5/11/2016,1100,2.14738943,2016
5/11/2016,1200,16.55378069,2016
5/11/2016,1300,3.780335939,2016
5/11/2016,1400,11.45819327,2016
5/11/2016,1500,11.38378979,2016
5/11/2016,1600,5.379956571,2016
5/11/2016,1700,1.604902323,2016
5/11/2016,1800,0.909012495,2016
5/11/2016,1900,0.203854855,2016
5/11/2016,2000,22.36576186,2016
5/11/2016,2100,4.07271265,2016
5/11/2016,2200,14.06697687,2016
5/11/2016,2300,15.07521827,2016
5/12/2016,0,11.81172962,2016
5/12/2016,100,7.934002106,2016
5/12/2016,200,7.759976739,2016
5/12/2016,300,2.923968842,2016
5/12/2016,400,4.29575456,2016
5/12/2016,500,4.059332229,2016
5/12/2016,600,14.60283973,2016
5/12/2016,700,7.892942099,2016
5/12/2016,800,6.735747491,2016
5/12/2016,900,19.55714859,2016
5/12/2016,1000,8.138694609,2016
5/12/2016,1100,1.87672328,2016
5/12/2016,1200,1.2817578,2016
5/12/2016,1300,4.912476368,2016
5/12/2016,1400,0.047477262,2016
5/12/2016,1500,4.918697852,2016
5/12/2016,1600,1.499329038,2016
5/12/2016,1700,10.11575209,2016
5/12/2016,1800,2.894652687,2016
5/12/2016,1900,11.73775211,2016
5/12/2016,2000,7.738046099,2016
5/12/2016,2100,1.302743246,2016
5/12/2016,2200,10.99644346,2016
5/12/2016,2300,9.893560086,2016
5/13/2016,0,1.360260046,2016
5/13/2016,100,4.207542341,2016
5/13/2016,200,1.049945616,2016
5/13/2016,300,2.896520035,2016
5/13/2016,400,4.447864709,2016
5/13/2016,500,3.405004227,2016
5/13/2016,600,5.531431063,2016
5/13/2016,700,3.377397743,2016
5/13/2016,800,3.080552582,2016
5/13/2016,900,5.395870956,2016
5/13/2016,1000,13.52795797,2016
5/13/2016,1100,11.3054193,2016
5/13/2016,1200,9.751346843,2016
5/13/2016,1300,3.443960874,2016
5/13/2016,1400,4.581947544,2016
5/13/2016,1500,2.787260023,2016
5/13/2016,1600,4.828179975,2016
5/13/2016,1700,7.101387429,2016
5/13/2016,1800,11.62586543,2016
5/13/2016,1900,8.748495657,2016
5/13/2016,2000,14.68143186,2016
5/13/2016,2100,4.125464205,2016
5/13/2016,2200,9.632752702,2016
5/13/2016,2300,11.09652056,2016
5/14/2016,0,11.90130764,2016
5/14/2016,100,4.269712866,2016
5/14/2016,200,20.40239233,2016
5/14/2016,300,16.13667167,2016
5/14/2016,400,11.99455146,2016
5/14/2016,500,2.47872563,2016
5/14/2016,600,8.382649677,2016
5/14/2016,700,0.179763823,2016
5/14/2016,800,20.45220981,2016
5/14/2016,900,5.56365538,2016
5/14/2016,1000,2.716763614,2016
5/14/2016,1100,8.294250947,2016
5/14/2016,1200,4.047452914,2016
5/14/2016,1300,6.686101035,2016
5/14/2016,1400,13.61807326,2016
5/14/2016,1500,5.085574486,2016
5/14/2016,1600,2.716832925,2016
5/14/2016,1700,11.72893124,2016
5/14/2016,1800,1.266004639,2016
5/14/2016,1900,23.92061577,2016
5/14/2016,2000,0.540464208,2016
5/14/2016,2100,2.77109226,2016
5/14/2016,2200,23.27360516,2016
5/14/2016,2300,8.817502623,2016
5/15/2016,0,2.902197356,2016
5/15/2016,100,18.69073953,2016
5/15/2016,200,10.7602959,2016
5/15/2016,300,11.14610859,2016
5/15/2016,400,11.20063237,2016
5/15/2016,500,3.944348295,2016
5/15/2016,600,5.842645451,2016
5/15/2016,700,8.263852853,2016
5/15/2016,800,6.657525681,2016
5/15/2016,900,8.377310761,2016
5/15/2016,1000,13.67255526,2016
5/15/2016,1100,12.20502711,2016
5/15/2016,1200,13.81092591,2016
5/15/2016,1300,3.135955978,2016
5/15/2016,1400,5.93463495,2016
5/15/2016,1500,0.690903347,2016
5/15/2016,1600,6.917963297,2016
5/15/2016,1700,11.04665057,2016
5/15/2016,1800,15.18618001,2016
5/15/2016,1900,9.212888287,2016
5/15/2016,2000,2.05391019,2016
5/15/2016,2100,7.834211263,2016
5/15/2016,2200,4.658927551,2016
5/15/2016,2300,5.717324256,2016
5/16/2016,0,12.42479893,2016
5/16/2016,100,5.547918193,2016
5/16/2016,200,6.135819226,2016
5/16/2016,300,14.68977631,2016
5/16/2016,400,2.364734777,2016
5/16/2016,500,2.828501717,2016
5/16/2016,600,6.06501949,2016
5/16/2016,700,6.200971408,2016
5/16/2016,800,12.97743325,2016
5/16/2016,900,10.26130874,2016
5/16/2016,1000,28.40192237,2016
5/16/2016,1100,5.6270542,2016
5/16/2016,1200,1.317131015,2016
5/16/2016,1300,0.465848499,2016
5/16/2016,1400,4.716354049,2016
5/16/2016,1500,15.13986289,2016
5/16/2016,1600,17.33967492,2016
5/16/2016,1700,11.47770342,2016
5/16/2016,1800,2.39140141,2016
5/16/2016,1900,8.203790005,2016
5/16/2016,2000,1.74297696,2016
5/16/2016,2100,4.461122271,2016
5/16/2016,2200,11.63008058,2016
5/16/2016,2300,3.10450628,2016
5/17/2016,0,0.201777022,2016
5/17/2016,100,7.681456927,2016
5/17/2016,200,8.91674258,2016
5/17/2016,300,7.995702431,2016
5/17/2016,400,9.192620849,2016
5/17/2016,500,0.619663402,2016
5/17/2016,600,16.94258175,2016
5/17/2016,700,5.129319474,2016
5/17/2016,800,9.574683096,2016
5/17/2016,900,9.34881077,2016
5/17/2016,1000,15.79394932,2016
5/17/2016,1100,11.74127378,2016
5/17/2016,1200,5.077366807,2016
5/17/2016,1300,0.9006482,2016
5/17/2016,1400,0.601376769,2016
5/17/2016,1500,8.272702196,2016
5/17/2016,1600,18.74978497,2016
5/17/2016,1700,4.033882733,2016
5/17/2016,1800,1.924741065,2016
5/17/2016,1900,6.708601857,2016
5/17/2016,2000,17.51797134,2016
5/17/2016,2100,0.683615784,2016
5/17/2016,2200,9.845162772,2016
5/17/2016,2300,12.6205883,2016
5/18/2016,0,0.708462295,2016
5/18/2016,100,0.451162589,2016
5/18/2016,200,5.481191569,2016
5/18/2016,300,0.274949703,2016
5/18/2016,400,13.84213116,2016
5/18/2016,500,7.331785106,2016
5/18/2016,600,14.46909162,2016
5/18/2016,700,3.592456224,2016
5/18/2016,800,1.808962621,2016
5/18/2016,900,8.631157187,2016
5/18/2016,1000,5.742477534,2016
5/18/2016,1100,3.10863547,2016
5/18/2016,1200,1.15397128,2016
5/18/2016,1300,6.394262314,2016
5/18/2016,1400,10.2588209,2016
5/18/2016,1500,1.369811502,2016
5/18/2016,1600,7.46362975,2016
5/18/2016,1700,2.167848941,2016
5/18/2016,1800,3.788137673,2016
5/18/2016,1900,7.189542365,2016
5/18/2016,2000,14.89137567,2016
5/18/2016,2100,0.597837406,2016
5/18/2016,2200,9.601504967,2016
5/18/2016,2300,21.66944599,2016
5/19/2016,0,1.411053217,2016
5/19/2016,100,1.426789187,2016
5/19/2016,200,23.0325137,2016
5/19/2016,300,4.806281384,2016
5/19/2016,400,12.0949325,2016
5/19/2016,500,4.738009575,2016
5/19/2016,600,12.12108074,2016
5/19/2016,700,3.495306372,2016
5/19/2016,800,5.736799018,2016
5/19/2016,900,8.725133021,2016
5/19/2016,1000,13.07305629,2016
5/19/2016,1100,5.054092415,2016
5/19/2016,1200,14.82492932,2016
5/19/2016,1300,15.18750881,2016
5/19/2016,1400,18.38913043,2016
5/19/2016,1500,0.3738553,2016
5/19/2016,1600,10.7412185,2016
5/19/2016,1700,2.699881573,2016
5/19/2016,1800,4.290572174,2016
5/19/2016,1900,10.34851662,2016
5/19/2016,2000,19.71048216,2016
5/19/2016,2100,3.030848546,2016
5/19/2016,2200,15.1085272,2016
5/19/2016,2300,1.604436493,2016
5/20/2016,0,9.067764239,2016
5/20/2016,100,15.19011796,2016
5/20/2016,200,3.723105774,2016
5/20/2016,300,0.414995967,2016
5/20/2016,400,0.400663087,2016
5/20/2016,500,3.419734741,2016
5/20/2016,600,0.010577808,2016
5/20/2016,700,9.49672758,2016
5/20/2016,800,6.306321481,2016
5/20/2016,900,9.651259789,2016
5/20/2016,1000,1.077459006,2016
5/20/2016,1100,12.79476127,2016
5/20/2016,1200,0.968340114,2016
5/20/2016,1300,3.077694944,2016
5/20/2016,1400,7.387950183,2016
5/20/2016,1500,5.381698089,2016
5/20/2016,1600,0.273731678,2016
5/20/2016,1700,6.198476631,2016
5/20/2016,1800,0.234375595,2016
5/20/2016,1900,24.01570519,2016
5/20/2016,2000,5.355419868,2016
5/20/2016,2100,7.239940897,2016
5/20/2016,2200,4.386380499,2016
5/20/2016,2300,9.704334326,2016
5/21/2016,0,3.542197066,2016
5/21/2016,100,8.415582422,2016
5/21/2016,200,1.506228467,2016
5/21/2016,300,3.798158422,2016
5/21/2016,400,7.354209298,2016
5/21/2016,500,2.55385285,2016
5/21/2016,600,4.978939788,2016
5/21/2016,700,2.831269232,2016
5/21/2016,800,4.592523557,2016
5/21/2016,900,7.221095923,2016
5/21/2016,1000,10.10857789,2016
5/21/2016,1100,15.40881584,2016
5/21/2016,1200,7.246589596,2016
5/21/2016,1300,4.308336187,2016
5/21/2016,1400,6.27708891,2016
5/21/2016,1500,0.834258397,2016
5/21/2016,1600,12.47978993,2016
5/21/2016,1700,7.484719196,2016
5/21/2016,1800,2.274080344,2016
5/21/2016,1900,5.805558932,2016
5/21/2016,2000,0.168755167,2016
5/21/2016,2100,12.44046095,2016
5/21/2016,2200,13.25678968,2016
5/21/2016,2300,18.86483081,2016
5/22/2016,0,9.185721478,2016
5/22/2016,100,7.773829555,2016
5/22/2016,200,1.169195378,2016
5/22/2016,300,18.04577232,2016
5/22/2016,400,11.31718565,2016
5/22/2016,500,10.49664055,2016
5/22/2016,600,2.199811717,2016
5/22/2016,700,8.554210198,2016
5/22/2016,800,5.444434521,2016
5/22/2016,900,3.345195996,2016
5/22/2016,1000,8.982153072,2016
5/22/2016,1100,17.95335518,2016
5/22/2016,1200,9.941576626,2016
5/22/2016,1300,5.198828573,2016
5/22/2016,1400,5.766570519,2016
5/22/2016,1500,10.92740423,2016
5/22/2016,1600,18.37182471,2016
5/22/2016,1700,15.35680087,2016
5/22/2016,1800,9.219761252,2016
5/22/2016,1900,0.651039619,2016
5/22/2016,2000,3.327844052,2016
5/22/2016,2100,12.83725813,2016
5/22/2016,2200,8.606408429,2016
5/22/2016,2300,6.999965933,2016
5/23/2016,0,2.927597826,2016
5/23/2016,100,16.67831006,2016
5/23/2016,200,15.2923548,2016
5/23/2016,300,11.90084516,2016
5/23/2016,400,8.275448646,2016
5/23/2016,500,14.53511035,2016
5/23/2016,600,5.195609268,2016
5/23/2016,700,6.001115785,2016
5/23/2016,800,2.898744941,2016
5/23/2016,900,2.032156817,2016
5/23/2016,1000,0.463320693,2016
5/23/2016,1100,1.161937187,2016
5/23/2016,1200,8.174721929,2016
5/23/2016,1300,0.058553908,2016
5/23/2016,1400,4.43313073,2016
5/23/2016,1500,6.287115905,2016
5/23/2016,1600,3.131965393,2016
5/23/2016,1700,8.677773949,2016
5/23/2016,1800,2.441000802,2016
5/23/2016,1900,0.300150132,2016
5/23/2016,2000,0.959325999,2016
5/23/2016,2100,0.493494367,2016
5/23/2016,2200,15.64503512,2016
5/23/2016,2300,0.725074311,2016
5/24/2016,0,7.708581185,2016
5/24/2016,100,11.25066613,2016
5/24/2016,200,7.880474629,2016
5/24/2016,300,3.0490907,2016
5/24/2016,400,3.07917092,2016
5/24/2016,500,4.289513475,2016
5/24/2016,600,16.28499323,2016
5/24/2016,700,8.615668975,2016
5/24/2016,800,3.610726553,2016
5/24/2016,900,2.035681921,2016
5/24/2016,1000,6.176188145,2016
5/24/2016,1100,1.312468795,2016
5/24/2016,1200,1.362730676,2016
5/24/2016,1300,1.250497224,2016
5/24/2016,1400,7.264273672,2016
5/24/2016,1500,6.815362295,2016
